"","scntfcN","dcmlLtt","dcmlLng","class","order","stratgy","temp_mean","temp_var","temp_autocor","ppt_mean","ppt_var","ppt_autocor","prop_drought","ECO_NAME","BIOME","ECO_ID","ECO_SYM","biome_name"
"11278","Viola purpurea subsp. purpurea",39.771389,-121.543889,"Magnoliopsida","Malpighiales","dimorphic",15.1531225762716,0.792071585326174,0.630796585707489,1584.0519416623,284899.131107502,-0.000521324713587547,0.05,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11279","Viola purpurea subsp. integrifolia M.S.Baker & Clausen",38.862639,-120.027722,"Magnoliopsida","Malpighiales","dimorphic",6.74636860591609,0.394174034955962,0.373169529334288,869.620145472085,83783.4133131486,-0.000402418902626399,0.075,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11280","Viola purpurea subsp. integrifolia M.S.Baker & Clausen",38.661111,-120.256111,"Magnoliopsida","Malpighiales","dimorphic",8.18642222009054,0.808567195326681,0.614414669674847,1304.93208052472,191068.329538049,-0.000483841277259074,0.05,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11281","Viola purpurea Kellogg",34.83694,-118.80222,"Magnoliopsida","Malpighiales","dimorphic",14.0175273709181,0.850624802974588,0.605051948361768,344.775870718607,28591.6525068272,-0.00051482348486802,0.875,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11282","Viola purpurea subsp. integrifolia M.S.Baker & Clausen",38.66111,-120.25611,"Magnoliopsida","Malpighiales","dimorphic",8.18642222009054,0.808567195326681,0.614414669674847,1304.93208052472,191068.329538049,-0.000483841277259074,0.05,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11283","Viola purpurea subsp. dimorpha M.S.Baker & Clausen",39.948611,-120.559167,"Magnoliopsida","Malpighiales","dimorphic",7.4606856718296,0.661470957230245,0.519493334595755,752.757764118473,79102.8602621285,-0.00038220731686202,0.175,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11284","Viola purpurea var. dimorpha (Baker & Clausen) J.T.Howell",39.979444,-120.4775,"Magnoliopsida","Malpighiales","dimorphic",7.43394913324496,0.554050961029864,0.414121323644081,621.887924194336,57030.3549376419,-0.000296226788361991,0.425,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11285","Viola purpurea var. venosa (S.Watson) Brainerd",42.6304,-118.58775,"Magnoliopsida","Malpighiales","dimorphic",2.7126684072541,0.621856140779424,0.474054203118897,1248.55061749714,86437.1913633231,-0.000354886516532702,0.025,"Snake-Columbia shrub steppe",13,51309,104,"Deserts & Xeric Shrublands"
"11286","Viola purpurea subsp. venosa (S.Watson) M.S.Baker & Clausen",42.9981,-116.7059,"Magnoliopsida","Malpighiales","dimorphic",5.0957977771759,0.772334048436362,0.483675627657126,870.980147943264,56835.5158918794,-0.000320041007158468,0.075,"Snake-Columbia shrub steppe",13,51309,104,"Deserts & Xeric Shrublands"
"11287","Viola purpurea var. venosa (S.Watson) Brainerd",42.6304,-118.58775,"Magnoliopsida","Malpighiales","dimorphic",2.7126684072541,0.621856140779424,0.474054203118897,1248.55061749714,86437.1913633231,-0.000354886516532702,0.025,"Snake-Columbia shrub steppe",13,51309,104,"Deserts & Xeric Shrublands"
"11288","Viola purpurea Kellogg",34.78889,-118.7375,"Magnoliopsida","Malpighiales","dimorphic",14.7880201107118,0.770666600627935,0.568100762125136,308.323161427568,26984.7120942492,-0.000526853502664476,0.925,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11289","Viola purpurea var. venosa (S.Watson) Brainerd",43.5169,-115.903283,"Magnoliopsida","Malpighiales","dimorphic",8.47853939707686,0.59616930052677,0.236387270909821,617.807746701124,17656.9505279833,-0.000221991668137392,0.175,"Snake-Columbia shrub steppe",13,51309,104,"Deserts & Xeric Shrublands"
"11290","Viola purpurea subsp. purpurea",40.382669,-123.298723,"Magnoliopsida","Malpighiales","dimorphic",11.276295708447,0.324746035124101,0.499857513777172,1528.100067883,224643.417362826,-0.000509182684231307,0.025,"Klamath-Siskiyou forests",5,50516,76,"Temperate Conifer Forests"
"11291","Viola purpurea subsp. purpurea",41.130278,-121.447222,"Magnoliopsida","Malpighiales","dimorphic",9.63019059344036,0.37496947757796,0.210697471098062,548.645380904035,25229.8806332663,-0.000294162679675042,0.475,"Eastern Cascades forests",5,50512,89,"Temperate Conifer Forests"
"11292","Viola purpurea subsp. purpurea",39.810556,-121.549722,"Magnoliopsida","Malpighiales","dimorphic",15.1531225762716,0.792071585326174,0.630796585707489,1584.0519416623,284899.131107502,-0.000521324713587547,0.05,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11293","Viola purpurea subsp. purpurea",34.535041,-119.182771,"Magnoliopsida","Malpighiales","dimorphic",13.7736712199886,0.62636414060368,0.297409060595212,635.838599228278,115896.73371288,-0.000565643919340455,0.475,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11294","Viola purpurea var. venosa (S.Watson) Brainerd",42.5662,-108.7379,"Magnoliopsida","Malpighiales","dimorphic",2.69737814984671,0.554107836315217,0.217300734826326,494.248442114853,9036.51100340458,0.000521911119269381,0.525,"South Central Rockies forests",5,50528,70,"Temperate Conifer Forests"
"11295","Viola purpurea subsp. integrifolia M.S.Baker & Clausen",38.80361,-120.39417,"Magnoliopsida","Malpighiales","dimorphic",11.1727053014244,0.708721963396912,0.547296956042356,1394.05698822766,233334.069824686,-0.000485706221486615,0.025,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11296","Viola purpurea subsp. integrifolia M.S.Baker & Clausen",38.82833,-120.25639,"Magnoliopsida","Malpighiales","dimorphic",7.80564177908549,0.782874785626404,0.586825920834188,1192.00283590177,153105.131423331,-0.00047787919384532,0.05,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11297","Viola purpurea Kellogg",34.24167,-116.85,"Magnoliopsida","Malpighiales","dimorphic",8.08849545222957,0.527685553365088,0.386048897420287,495.534600234613,48340.7752709917,-0.000581047746867115,0.675,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11298","Viola purpurea subsp. purpurea",40.116944,-121.426111,"Magnoliopsida","Malpighiales","dimorphic",7.66216624655375,2.2592186443075,0.778610597127992,1747.66088569455,371997.801272201,-0.000506259730918566,0.05,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11299","Viola purpurea var. venosa (S.Watson) Brainerd",43.9092,-110.6286,"Magnoliopsida","Malpighiales","dimorphic",2.39416596366138,0.45762766253478,0.00655446114883985,716.103708406774,13957.1533453529,0.000412572814295367,0.025,"South Central Rockies forests",5,50528,70,"Temperate Conifer Forests"
"11300","Viola purpurea var. venosa (S.Watson) Brainerd",42.4923,-108.8867,"Magnoliopsida","Malpighiales","dimorphic",2.58501228762836,0.833314694824654,0.351526431787235,540.572750184594,10266.0338529723,0.000478514191778493,0.3,"South Central Rockies forests",5,50528,70,"Temperate Conifer Forests"
"11301","Viola purpurea Kellogg",47.450833,-120.934667,"Magnoliopsida","Malpighiales","dimorphic",3.15787819536721,0.592334942460376,0.567644151028644,1595.14750262005,101588.928028026,-0.000555906052769196,0.025,"Cascade Mountains leeward forests",5,50507,61,"Temperate Conifer Forests"
"11302","Viola purpurea var. venosa (S.Watson) Brainerd",45.1437,-114.584917,"Magnoliopsida","Malpighiales","dimorphic",1.54543907795011,0.539322611399175,0.351592789420848,1030.61942347085,21306.2200473615,7.17066731365771e-05,0.025,"South Central Rockies forests",5,50528,70,"Temperate Conifer Forests"
"11303","Viola purpurea Kellogg",41.126111,-121.410833,"Magnoliopsida","Malpighiales","dimorphic",9.63556864203477,0.379214420840961,0.218367972307603,491.318453160728,19401.9553714873,-0.000215020525690998,0.6,"Eastern Cascades forests",5,50512,89,"Temperate Conifer Forests"
"11304","Viola purpurea subsp. purpurea",32.71417,-116.58694,"Magnoliopsida","Malpighiales","dimorphic",15.189383576556,0.500234346516215,0.377440176283852,454.380971024676,33581.7029920507,-0.000485803895961586,0.75,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"11305","Viola purpurea subsp. purpurea",33.0953,-116.662,"Magnoliopsida","Malpighiales","dimorphic",15.4075078266423,0.411645197796148,0.314614852503036,536.853013201458,45976.8731681424,-0.000570730098419916,0.6,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"11306","Viola purpurea Kellogg",43.733333,-116.133333,"Magnoliopsida","Malpighiales","dimorphic",6.83626124917007,0.503297041303392,0.162627421275423,632.841480534251,17436.768743915,-0.000259444469447948,0.125,"Snake-Columbia shrub steppe",13,51309,104,"Deserts & Xeric Shrublands"
"11307","Viola purpurea Kellogg",34.43333,-117.87417,"Magnoliopsida","Malpighiales","dimorphic",13.7124688683487,0.611318041522455,0.366732504458658,353.219232326601,30352.5824748449,-0.000492290886505692,0.825,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11308","Viola purpurea subsp. mohavensis (M.S.Baker & Clausen ex Blake) Clausen",34.42547,-117.80428,"Magnoliopsida","Malpighiales","dimorphic",13.032834681069,0.664547460441806,0.446764301587489,362.672524242866,30077.0021109963,-0.000559157651618853,0.825,"Mojave desert",13,51308,121,"Deserts & Xeric Shrublands"
"11309","Viola purpurea Kellogg",34.43333,-117.87417,"Magnoliopsida","Malpighiales","dimorphic",13.7124688683487,0.611318041522455,0.366732504458658,353.219232326601,30352.5824748449,-0.000492290886505692,0.825,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11310","Viola purpurea Kellogg",34.433333,-117.874167,"Magnoliopsida","Malpighiales","dimorphic",13.7124688683487,0.611318041522455,0.366732504458658,353.219232326601,30352.5824748449,-0.000492290886505692,0.825,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11311","Viola purpurea subsp. mohavensis (M.S.Baker & Clausen ex Blake) Clausen",34.42548,-117.80429,"Magnoliopsida","Malpighiales","dimorphic",13.032834681069,0.664547460441806,0.446764301587489,362.672524242866,30077.0021109963,-0.000559157651618853,0.825,"Mojave desert",13,51308,121,"Deserts & Xeric Shrublands"
"11312","Viola purpurea Kellogg",33.728889,-117.543333,"Magnoliopsida","Malpighiales","dimorphic",15.0918616550725,0.414726478046042,0.316833013487751,674.841265050376,97924.7817217585,-0.000626217796201425,0.35,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"11313","Viola purpurea var. venosa (S.Watson) Brainerd",42.1724,-114.27615,"Magnoliopsida","Malpighiales","dimorphic",4.81175873337723,0.730241731372656,0.420903762099885,824.309305330602,21623.4865853158,-0.000232263736212558,0.025,"Great Basin shrub steppe",13,51305,113,"Deserts & Xeric Shrublands"
"11314","Viola purpurea subsp. purpurea",34.9061,-119.8647,"Magnoliopsida","Malpighiales","dimorphic",14.2379176907423,0.459921064723613,0.376183875227364,600.133212950171,79086.3067154555,-0.000509999846311461,0.425,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11315","Viola purpurea subsp. purpurea",34.813617,-119.150783,"Magnoliopsida","Malpighiales","dimorphic",10.0036467342842,0.386629614394552,0.247700042791593,398.563889294136,36336.6981746232,-0.000509481500411974,0.8,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11316","Viola purpurea Kellogg",45.893002,-110.963501,"Magnoliopsida","Malpighiales","dimorphic",2.49561473945292,0.848160320205744,0.357877277804833,1356.21122332317,33335.8975712058,-0.0001268128415253,0.025,"South Central Rockies forests",5,50528,70,"Temperate Conifer Forests"
"11317","Viola purpurea Kellogg",41.8357352,-111.6870156,"Magnoliopsida","Malpighiales","dimorphic",5.138144091862,0.598415372795136,0.170816007606615,999.046810987519,43297.0425425362,-0.000329356684120507,0.025,"Wasatch and Uinta montane forests",5,50530,71,"Temperate Conifer Forests"
"11318","Viola purpurea subsp. purpurea",39.506528,-121.188222,"Magnoliopsida","Malpighiales","dimorphic",13.6616103474687,0.90778767680689,0.555628856306347,1674.3586180152,305882.458388128,-0.000511012003310921,0.05,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11319","Viola purpurea subsp. purpurea",39.506667,-121.188333,"Magnoliopsida","Malpighiales","dimorphic",13.6616103474687,0.90778767680689,0.555628856306347,1674.3586180152,305882.458388128,-0.000511012003310921,0.05,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11320","Viola purpurea Kellogg",44.583333,-117.116667,"Magnoliopsida","Malpighiales","dimorphic",10.3801150670866,0.578961601792763,0.0506826161623888,405.958336062548,7233.76265779673,0.00153549167317603,0.875,"Blue Mountains forests",5,50505,64,"Temperate Conifer Forests"
"11321","Viola purpurea Kellogg",34.5945,-119.3312,"Magnoliopsida","Malpighiales","dimorphic",13.1940980771693,0.550988211358251,0.410802416211334,1051.40029683927,376526.180997684,-0.000546128438440062,0.175,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11322","Viola purpurea subsp. purpurea",32.832972,-116.556417,"Magnoliopsida","Malpighiales","dimorphic",13.3848981392093,0.569917353050869,0.472298705337667,592.157726380883,60470.8588642393,-0.000570264024448791,0.45,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"11323","Viola purpurea subsp. purpurea",34.34514,-118.01903,"Magnoliopsida","Malpighiales","dimorphic",12.3705883026123,0.595877002091498,0.455021830995981,659.725461634194,106073.347766612,-0.000547845933686087,0.45,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11324","Viola purpurea subsp. integrifolia M.S.Baker & Clausen",39.336139,-120.804722,"Magnoliopsida","Malpighiales","dimorphic",12.6834517688286,0.809817216595564,0.566153065198441,1688.83979909013,333998.861148954,-0.000506844086126615,0.025,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11325","Viola purpurea subsp. purpurea",40.095833,-121.549444,"Magnoliopsida","Malpighiales","dimorphic",10.3381736336685,1.61382086510897,0.751790181785622,1570.78212756645,294786.084530435,-0.000509355558551846,0.05,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11326","Viola purpurea subsp. purpurea",41.131111,-121.446944,"Magnoliopsida","Malpighiales","dimorphic",9.63019059344036,0.37496947757796,0.210697471098062,548.645380904035,25229.8806332663,-0.000294162679675042,0.475,"Eastern Cascades forests",5,50512,89,"Temperate Conifer Forests"
"11327","Viola purpurea subsp. purpurea",39.336111,-120.804722,"Magnoliopsida","Malpighiales","dimorphic",12.6834517688286,0.809817216595564,0.566153065198441,1688.83979909013,333998.861148954,-0.000506844086126615,0.025,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11328","Viola purpurea var. venosa (S.Watson) Brainerd",42.6806,-116.4331,"Magnoliopsida","Malpighiales","dimorphic",6.49134170718309,0.722959816384705,0.347471956057409,603.138689738948,16589.3416864422,0.000108169848887469,0.275,"Snake-Columbia shrub steppe",13,51309,104,"Deserts & Xeric Shrublands"
"11329","Viola purpurea var. venosa (S.Watson) Brainerd",39.265278,-119.703333,"Magnoliopsida","Malpighiales","dimorphic",8.46042229489582,0.579713122393833,0.28395843792128,438.834083743212,30359.597366445,-0.000122318074576445,0.775,"Great Basin shrub steppe",13,51305,113,"Deserts & Xeric Shrublands"
"11330","Viola purpurea Kellogg",34.7771,-119.1032,"Magnoliopsida","Malpighiales","dimorphic",10.1436004173465,0.588598480702236,0.399290933132848,402.868245566764,37399.4728213588,-0.000499039265609001,0.8,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11331","Viola purpurea Kellogg",32.7925,-116.393889,"Magnoliopsida","Malpighiales","dimorphic",12.83630054753,0.707739080982279,0.481702921954234,520.4811122243,42486.9776553222,-0.000473873154162923,0.575,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"11332","Viola purpurea subsp. mohavensis (M.S.Baker & Clausen ex Blake) Clausen",34.34515,-118.01903,"Magnoliopsida","Malpighiales","dimorphic",12.3705883026123,0.595877002091498,0.455021830995981,659.725461634194,106073.347766612,-0.000547845933686087,0.45,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
